,index,팀명,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯
7,50,IBK기업은행,17.8,0.8480000000000001,0.426,0.406,0.132,0.378,0.064
8,51,현대건설,16.0,0.8220000000000001,0.502,0.418,0.188,0.38,0.055999999999999994
8,52,IBK기업은행,17.0,0.8400000000000001,0.404,0.382,0.12000000000000002,0.358,0.06399999999999999
9,53,흥국생명,18.4,0.808,0.466,0.35200000000000004,0.086,0.32599999999999996,0.052000000000000005
8,54,KGC인삼공사,17.2,0.852,0.366,0.34600000000000003,0.166,0.32,0.052000000000000005
9,55,현대건설,16.0,0.8220000000000001,0.4699999999999999,0.426,0.20400000000000001,0.392,0.052000000000000005
9,56,IBK기업은행,20.4,0.834,0.42000000000000004,0.35,0.11600000000000002,0.33399999999999996,0.07
9,57,한국도로공사,19.6,0.8520000000000001,0.518,0.39,0.172,0.368,0.04
9,58,GS칼텍스,21.4,0.82,0.45199999999999996,0.40199999999999997,0.13599999999999998,0.382,0.032
9,59,KGC인삼공사,15.4,0.866,0.364,0.358,0.154,0.32999999999999996,0.05800000000000001
10,60,IBK기업은행,20.6,0.8320000000000001,0.422,0.35600000000000004,0.126,0.332,0.06799999999999999
10,61,흥국생명,19.0,0.834,0.4760000000000001,0.34400000000000003,0.088,0.32599999999999996,0.05600000000000001
10,62,KGC인삼공사,13.8,0.86,0.372,0.344,0.12800000000000003,0.314,0.057999999999999996
10,63,한국도로공사,18.6,0.85,0.53,0.388,0.16599999999999998,0.37,0.038000000000000006
11,64,IBK기업은행,20.4,0.8320000000000001,0.42000000000000004,0.37,0.132,0.344,0.066
10,65,현대건설,15.2,0.826,0.44000000000000006,0.44000000000000006,0.20199999999999996,0.40599999999999997,0.054000000000000006
10,66,GS칼텍스,18.4,0.8459999999999999,0.45599999999999996,0.398,0.13,0.382,0.038
11,67,한국도로공사,18.2,0.8480000000000001,0.51,0.40800000000000003,0.178,0.38399999999999995,0.05
11,68,GS칼텍스,17.4,0.842,0.43199999999999994,0.404,0.10200000000000001,0.388,0.044000000000000004
11,69,현대건설,14.8,0.8220000000000001,0.42400000000000004,0.43199999999999994,0.20400000000000001,0.396,0.049999999999999996
11,70,KGC인삼공사,12.8,0.868,0.344,0.344,0.11600000000000002,0.306,0.06
11,71,흥국생명,17.8,0.8299999999999998,0.438,0.33399999999999996,0.092,0.316,0.055999999999999994
12,72,IBK기업은행,19.4,0.858,0.45,0.366,0.13,0.33799999999999997,0.066
12,73,한국도로공사,16.6,0.8640000000000001,0.526,0.41400000000000003,0.182,0.38999999999999996,0.05800000000000001
12,74,GS칼텍스,16.4,0.8560000000000001,0.43200000000000005,0.388,0.086,0.372,0.052000000000000005
12,75,KGC인삼공사,13.6,0.8720000000000001,0.344,0.328,0.11000000000000001,0.284,0.042
12,76,현대건설,14.0,0.844,0.40800000000000003,0.404,0.202,0.372,0.041999999999999996
12,77,흥국생명,17.8,0.8300000000000001,0.438,0.33399999999999996,0.12000000000000002,0.31799999999999995,0.048
13,78,GS칼텍스,14.6,0.8800000000000001,0.43,0.4,0.09,0.38,0.062
13,79,IBK기업은행,21.4,0.866,0.44400000000000006,0.36,0.144,0.32999999999999996,0.06
13,80,한국도로공사,16.4,0.868,0.526,0.434,0.172,0.41,0.054000000000000006
13,81,흥국생명,16.2,0.8580000000000002,0.446,0.346,0.118,0.32999999999999996,0.064
13,82,KGC인삼공사,11.4,0.8460000000000001,0.38199999999999995,0.312,0.10200000000000001,0.27199999999999996,0.038
13,83,현대건설,14.4,0.8380000000000001,0.39799999999999996,0.386,0.194,0.35800000000000004,0.046
14,84,한국도로공사,15.6,0.86,0.4959999999999999,0.422,0.164,0.392,0.05
14,85,현대건설,15.6,0.8400000000000001,0.382,0.366,0.17400000000000002,0.33799999999999997,0.052000000000000005
14,86,IBK기업은행,19.4,0.8720000000000001,0.454,0.384,0.15999999999999998,0.35,0.064
14,87,KGC인삼공사,14.0,0.8320000000000001,0.358,0.276,0.08,0.23399999999999999,0.032
14,88,GS칼텍스,14.0,0.868,0.398,0.40599999999999997,0.094,0.382,0.054000000000000006
14,89,흥국생명,18.6,0.8720000000000001,0.404,0.348,0.12000000000000002,0.33199999999999996,0.066
15,90,한국도로공사,15.8,0.86,0.51,0.41999999999999993,0.16199999999999998,0.386,0.06
15,91,현대건설,16.6,0.85,0.382,0.364,0.18000000000000002,0.33199999999999996,0.048
15,92,GS칼텍스,18.0,0.8620000000000001,0.404,0.396,0.078,0.36999999999999994,0.052000000000000005
15,93,KGC인삼공사,15.0,0.834,0.308,0.276,0.10200000000000001,0.23399999999999999,0.027999999999999997
16,94,한국도로공사,17.6,0.8560000000000001,0.522,0.396,0.14200000000000002,0.366,0.054000000000000006
15,95,흥국생명,18.6,0.8539999999999999,0.422,0.346,0.11400000000000002,0.328,0.07
15,96,IBK기업은행,20.0,0.8879999999999999,0.45999999999999996,0.392,0.146,0.362,0.06400000000000002
16,97,현대건설,16.8,0.86,0.366,0.396,0.188,0.36,0.05
16,98,GS칼텍스,20.0,0.8720000000000001,0.438,0.392,0.1,0.364,0.048
16,99,흥국생명,20.6,0.8720000000000001,0.47000000000000003,0.354,0.11400000000000002,0.34,0.06999999999999999
17,100,GS칼텍스,22.4,0.8559999999999999,0.45,0.404,0.11000000000000001,0.37400000000000005,0.044
16,101,IBK기업은행,19.8,0.8800000000000001,0.438,0.376,0.154,0.348,0.06
16,102,KGC인삼공사,16.6,0.8300000000000001,0.362,0.30200000000000005,0.11000000000000001,0.266,0.026000000000000002
17,103,현대건설,19.2,0.86,0.33399999999999996,0.388,0.16,0.35,0.05800000000000001
18,104,GS칼텍스,21.8,0.8300000000000001,0.45200000000000007,0.38000000000000006,0.094,0.35000000000000003,0.038
17,105,한국도로공사,20.4,0.8560000000000001,0.514,0.376,0.132,0.344,0.042
17,106,IBK기업은행,19.2,0.874,0.40599999999999997,0.39799999999999996,0.14799999999999996,0.368,0.06
17,107,KGC인삼공사,17.2,0.8280000000000001,0.352,0.322,0.10400000000000001,0.28600000000000003,0.028000000000000004
18,108,현대건설,20.0,0.8539999999999999,0.344,0.376,0.168,0.33999999999999997,0.05399999999999999
17,109,흥국생명,21.4,0.8780000000000001,0.47800000000000004,0.342,0.098,0.326,0.074
18,110,KGC인삼공사,17.4,0.8399999999999999,0.33599999999999997,0.336,0.11200000000000002,0.29600000000000004,0.03
18,111,한국도로공사,20.0,0.8379999999999999,0.522,0.37,0.148,0.336,0.038
18,112,IBK기업은행,18.0,0.8800000000000001,0.40599999999999997,0.422,0.15,0.396,0.06599999999999999
18,113,흥국생명,22.4,0.876,0.496,0.34400000000000003,0.10800000000000001,0.32,0.05600000000000001
