,index,팀명,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
1,56,IBK기업은행,18.61728395061729,0.8534567901234565,0.41049382716049393,0.39728395061728383,0.1346913580246914,0.37197530864197537,0.059259259259259255
1,57,한국도로공사,19.098765432098766,0.8587654320987655,0.5107407407407408,0.39444444444444443,0.1406172839506173,0.3667901234567901,0.05234567901234568
1,58,GS칼텍스,19.76923076923077,0.833846153846154,0.4393589743589744,0.3964102564102564,0.11089743589743588,0.37064102564102575,0.05115384615384615
1,59,KGC인삼공사,17.653846153846153,0.8388461538461537,0.3952564102564103,0.34217948717948715,0.12974358974358977,0.30858974358974356,0.04205128205128205
2,60,IBK기업은행,18.617283950617285,0.8534567901234567,0.4104938271604939,0.39728395061728383,0.13469135802469137,0.37197530864197526,0.059259259259259255
2,61,흥국생명,19.962962962962962,0.8408641975308642,0.43604938271604926,0.3377777777777778,0.11111111111111112,0.3135802469135803,0.05555555555555555
2,62,KGC인삼공사,17.015151515151516,0.8390909090909092,0.3895454545454546,0.34727272727272734,0.12893939393939394,0.3124242424242424,0.043787878787878785
2,63,한국도로공사,19.287878787878785,0.8568181818181819,0.5121212121212122,0.39409090909090905,0.1522727272727273,0.36560606060606066,0.04863636363636364
2,64,IBK기업은행,18.617283950617285,0.8534567901234567,0.4104938271604939,0.39728395061728383,0.13469135802469137,0.37197530864197526,0.059259259259259255
2,65,현대건설,17.432098765432094,0.8432098765432101,0.4223456790123456,0.38888888888888895,0.16740740740740742,0.35753086419753083,0.05925925925925926
2,66,GS칼텍스,19.908045977011493,0.834712643678161,0.4343678160919542,0.3977011494252874,0.11804597701149426,0.37057471264367825,0.05367816091954022
2,67,한국도로공사,18.954022988505745,0.857816091954023,0.5098850574712644,0.3924137931034483,0.1395402298850575,0.3654022988505747,0.05367816091954023
2,68,GS칼텍스,20.01388888888889,0.8355555555555555,0.4391666666666667,0.3949999999999999,0.1061111111111111,0.3690277777777777,0.051250000000000004
2,69,현대건설,16.97222222222222,0.8430555555555557,0.41874999999999996,0.3986111111111112,0.17416666666666664,0.3666666666666666,0.06000000000000001
2,70,KGC인삼공사,17.48,0.8394666666666666,0.3953333333333334,0.3423999999999999,0.13026666666666667,0.30879999999999996,0.042266666666666675
2,71,흥국생명,19.89333333333333,0.8403999999999998,0.4349333333333333,0.3370666666666666,0.1124,0.3128,0.055999999999999994
2,72,IBK기업은행,18.617283950617285,0.8534567901234567,0.4104938271604939,0.39728395061728383,0.13469135802469137,0.37197530864197526,0.059259259259259255
2,73,한국도로공사,19.098765432098766,0.8587654320987654,0.5107407407407408,0.39444444444444443,0.1406172839506173,0.36679012345679013,0.052345679012345686
2,74,GS칼텍스,19.769230769230774,0.8338461538461539,0.4393589743589744,0.3964102564102564,0.11089743589743588,0.3706410256410257,0.051153846153846154
2,75,KGC인삼공사,17.653846153846153,0.8388461538461538,0.39525641025641034,0.3421794871794871,0.12974358974358974,0.30858974358974356,0.04205128205128206
2,76,현대건설,17.432098765432094,0.8432098765432101,0.4223456790123456,0.38888888888888895,0.16740740740740742,0.35753086419753083,0.05925925925925926
2,77,흥국생명,19.962962962962962,0.8408641975308642,0.43604938271604926,0.3377777777777778,0.11111111111111112,0.3135802469135803,0.05555555555555555
2,78,GS칼텍스,19.84523809523809,0.833809523809524,0.43630952380952387,0.3971428571428571,0.11535714285714287,0.3707142857142857,0.05273809523809523
2,79,IBK기업은행,18.464285714285715,0.8534523809523809,0.41107142857142864,0.3976190476190475,0.13452380952380955,0.37249999999999994,0.05892857142857143
2,80,한국도로공사,18.802083333333336,0.8540625000000001,0.5086458333333335,0.39375,0.13822916666666665,0.36687499999999995,0.05364583333333334
2,81,흥국생명,19.92708333333333,0.8426041666666666,0.4374999999999999,0.3389583333333333,0.1127083333333333,0.3158333333333333,0.05489583333333332
2,82,KGC인삼공사,17.653846153846153,0.8388461538461538,0.39525641025641034,0.3421794871794871,0.12974358974358974,0.30858974358974356,0.04205128205128206
2,83,현대건설,17.256410256410252,0.8429487179487181,0.42205128205128195,0.3917948717948719,0.16961538461538458,0.36038461538461536,0.0594871794871795
2,84,한국도로공사,19.205128205128204,0.8571794871794873,0.5092307692307693,0.3942307692307692,0.14282051282051283,0.36615384615384616,0.0508974358974359
2,85,현대건설,17.256410256410252,0.8429487179487181,0.42205128205128195,0.3917948717948719,0.16961538461538458,0.36038461538461536,0.0594871794871795
