,시즌,팀명,이름,포지션,결과,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,디그_성공률,세트_성공률,리시브_정확률,블로킹_성공률
57,19-20,OK저축은행,전진선,C,0,4.916666666666667,5.666666666666667,3.25,0.25,0.16666666666666666,61.490833333333335,5.581666666666667,0.5,0.25,0.0,0.08333333333333333,20.833333333333332,1.5616666666666665,0.08333333333333333,0.08333333333333333,0.0,0.0,8.333333333333334,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333333,2.9166666666666665,0.25,0.08333333333333333,65.37083333333334,36.025,0.0,0.0,0.0,0.0,0.0,0.0,8.833333333333334,0.5,1.9166666666666667,0.1325,10.08,1.4166666666666667,1.0833333333333333,0.3333333333333333,0.0,0.30250000000000005,3.0016666666666665,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.0375,0.6616666666666667,0.08333333333333333,0.0,0.0,0.0,0.13666666666666666,5.416666666666667,1.1666666666666667,1.25,2.25,0.08333333333333333,0.30833333333333335,12.206666666666669,0.9166666666666666,0.0,2.25,70.0,25.0,0.0,13.232323232323232
58,19-20,OK저축은행,전진선,C,1,6.555555555555555,8.11111111111111,4.666666666666667,0.7777777777777778,0.6666666666666666,54.29333333333333,9.02888888888889,1.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,16.666666666666668,4.158888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.111111111111111,4.222222222222222,0.6666666666666666,0.4444444444444444,56.983333333333334,57.02333333333334,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.4444444444444444,2.5555555555555554,0.12888888888888891,12.564444444444444,2.6666666666666665,1.8888888888888888,0.7777777777777778,0.0,0.4911111111111111,6.173333333333334,1.8888888888888888,0.6666666666666666,0.1111111111111111,0.17555555555555558,1.7744444444444445,0.4444444444444444,0.1111111111111111,0.0,5.555555555555555,0.5655555555555556,8.333333333333334,1.4444444444444444,1.7777777777777777,4.333333333333333,0.1111111111111111,0.38,19.014444444444443,1.3333333333333333,0.0,3.4444444444444446,56.666666666666664,31.25,16.666666666666668,16.37539361223572
59,19-20,OK저축은행,정성현,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,6.0,2.5,0.0,1.8033333333333335,21.176666666666666,4.333333333333333,1.3333333333333333,0.0,0.39333333333333337,4.778333333333333,15.5,7.166666666666667,1.0,39.800000000000004,22.935000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.30291005291006,34.5,46.515407107512374,0.0
60,19-20,OK저축은행,정성현,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,5.375,0.875,0.0,1.33125,12.55125,3.5,1.0,0.0,0.28625,3.5875,15.0,8.125,0.5,51.84375,20.53875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.61607142857143,29.365079365079364,54.733079950609664,0.0
61,19-20,OK저축은행,정성환,C,1,9.0,10.0,6.0,0.0,0.0,60.0,9.52,2.0,1.0,0.0,0.0,50.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,62.5,53.33,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,0.25,10.75,3.0,3.0,0.0,0.0,0.75,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,0.5,16.28,3.0,0.0,4.0,100.0,0.0,0.0,28.57142857142857
62,19-20,OK저축은행,조국기,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,5.357142857142857,2.0,0.07142857142857142,1.2614285714285713,16.06,2.857142857142857,1.0714285714285714,0.0,0.28071428571428575,2.91,17.5,7.928571428571429,1.6428571428571428,33.285000000000004,21.677857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,73.67418295989725,39.421768707483,44.7418125352908,0.0
63,19-20,OK저축은행,조국기,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,7.0,1.75,0.0,1.865,18.029166666666665,2.9166666666666665,1.0,0.0,0.26,3.0375,12.333333333333334,6.25,0.8333333333333334,38.49,18.250833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.41303933854243,39.5,51.867131998710946,0.0
64,19-20,OK저축은행,조성찬,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.6666666666666665,1.0,0.0,0.89,9.43,0.6666666666666666,0.3333333333333333,0.0,0.11,0.8766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.80952380952381,50.0,0.0,0.0
65,19-20,OK저축은행,조재성,R,0,9.941176470588236,18.529411764705884,8.352941176470589,3.0,1.411764705882353,40.498823529411766,18.254117647058823,6.588235294117647,2.1176470588235294,1.1176470588235294,0.5294117647058824,27.572352941176472,20.721176470588233,0.29411764705882354,0.17647058823529413,0.0,0.0,6.8629411764705885,4.313529411764706,0.0,0.0,0.0,0.0,0.0,0.0,6.352941176470588,3.0588235294117645,1.0588235294117647,0.5882352941176471,34.055294117647065,29.032941176470587,0.0,0.0,0.0,0.0,0.0,0.0,5.294117647058823,3.0,0.8235294117647058,0.29411764705882354,53.972941176470584,17.561764705882354,9.588235294117647,1.0,2.764705882352941,0.21823529411764706,11.25764705882353,4.647058823529412,3.3529411764705883,1.2941176470588236,0.0,0.8282352941176471,10.299411764705882,1.588235294117647,0.29411764705882354,0.058823529411764705,0.06647058823529413,1.571764705882353,2.5294117647058822,0.6470588235294118,0.058823529411764705,4.497058823529412,3.0629411764705883,3.764705882352941,0.5882352941176471,1.0588235294117647,1.588235294117647,0.23529411764705882,0.1252941176470588,7.607647058823528,0.7058823529411765,0.0,4.470588235294118,67.75396825396825,14.1025641025641,13.302277432712215,11.161616161616163
66,19-20,OK저축은행,조재성,R,1,7.3,8.5,4.8,1.5,0.8,44.848,9.436,2.6,1.3,0.5,0.4,30.635,8.388,0.3,0.2,0.0,0.0,20.0,7.333,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.7,0.8,0.2,17.5,16.764000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.6,0.2,0.2,51.047000000000004,9.834999999999999,8.8,2.0,2.3,0.5660000000000001,9.68,2.1,1.7,0.4,0.0,0.413,4.026999999999999,1.1,0.1,0.0,0.025,1.123,0.5,0.1,0.0,3.3329999999999997,0.715,1.9,0.5,0.4,0.6,0.0,0.145,3.6710000000000003,0.4,0.0,3.1,72.95918367346938,8.333333333333334,11.111111111111109,29.166666666666668
67,19-20,OK저축은행,최홍석,L,0,6.666666666666667,14.0,6.333333333333333,2.0,0.3333333333333333,45.6,11.846666666666666,4.666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,36.11,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6666666666666666,0.0,33.33,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,3.6666666666666665,1.0,0.0,58.333333333333336,17.006666666666664,7.333333333333333,0.3333333333333333,2.3333333333333335,0.08333333333333333,7.68,5.0,3.6666666666666665,1.3333333333333333,0.0,1.0266666666666666,8.223333333333334,1.6666666666666667,1.0,0.0,0.27666666666666667,1.4833333333333334,13.0,4.666666666666667,1.3333333333333333,22.756666666666664,15.463333333333333,3.3333333333333335,0.0,1.3333333333333333,2.0,0.0,0.0,6.706666666666666,0.3333333333333333,0.0,2.6666666666666665,67.5925925925926,50.0,34.55128205128205,0.0
68,19-20,OK저축은행,최홍석,L,1,12.5,21.0,9.5,1.5,2.0,46.3825,19.1,6.25,2.25,0.75,0.75,41.269999999999996,18.0975,2.5,0.75,0.25,0.0,29.1675,57.917500000000004,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.75,0.0,1.0,55.14,20.5325,0.0,0.0,0.0,0.0,0.0,0.0,5.75,2.75,0.5,0.25,37.5,22.9375,14.25,1.0,3.5,0.25,14.9825,12.25,9.25,3.0,0.0,2.5,21.3825,2.25,0.25,0.25,0.0625,1.985,21.5,5.75,0.75,22.4525,27.1575,7.0,2.0,2.25,2.25,0.0,0.5425,14.2675,1.0,0.0,5.75,78.57356459330144,8.333333333333332,25.23500395551212,30.476190476190474
69,19-20,OK저축은행,한상길,C,0,5.166666666666667,4.666666666666667,2.8333333333333335,0.3333333333333333,0.3333333333333333,50.376666666666665,5.108333333333333,0.5,0.5,0.0,0.0,33.333333333333336,2.313333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,2.3333333333333335,0.3333333333333333,0.3333333333333333,45.23833333333334,26.813333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.833333333333334,0.8333333333333334,1.5,0.26166666666666666,10.92,1.8333333333333333,1.0,0.8333333333333334,0.0,0.3316666666666667,4.066666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.615,0.3333333333333333,0.16666666666666666,0.0,16.666666666666668,0.535,4.833333333333333,1.5,0.5,2.1666666666666665,0.0,0.4716666666666667,10.041666666666666,0.8333333333333334,0.0,2.0,53.33333333333333,25.0,50.0,35.02380952380952
70,19-20,OK저축은행,한상길,C,1,2.3333333333333335,3.0,1.3333333333333333,0.0,0.3333333333333333,33.333333333333336,3.0366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,0.0,0.3333333333333333,33.333333333333336,18.383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,1.0,1.0,0.29000000000000004,9.966666666666667,1.3333333333333333,1.0,0.3333333333333333,0.0,0.19999999999999998,2.1166666666666667,0.3333333333333333,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,3.2399999999999998,0.0,0.0,1.3333333333333333,75.0,0.0,0.0,0.0
71,19-20,대한항공,곽승석,L,0,8.75,15.75,8.0,0.5,1.5,49.067499999999995,15.125,4.25,2.0,0.5,0.25,35.1175,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,2.5,0.0,0.75,43.75,16.439999999999998,0.0,0.0,0.0,0.0,0.0,0.0,7.25,3.5,0.0,0.5,49.769999999999996,23.8725,14.25,0.25,2.25,0.05,16.619999999999997,6.75,4.75,2.0,0.0,1.2,16.5425,4.5,0.75,0.0,0.23,4.44,34.25,17.0,2.0,43.2225,43.005,6.75,0.5,1.25,3.75,0.25,0.1325,15.98,0.5,0.0,4.0,69.16666666666666,18.75,49.07575757575758,5.8441558441558445
72,19-20,대한항공,곽승석,L,1,8.75,14.0,7.166666666666667,1.0833333333333333,0.7916666666666666,51.67333333333334,14.91625,4.458333333333333,1.5416666666666667,0.5416666666666666,0.4583333333333333,37.17583333333334,14.502916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.041666666666666664,0.20833333333333334,60.34708333333333,10.150416666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.541666666666667,4.375,0.5,0.125,56.1625,27.13083333333333,13.625,0.5,1.9166666666666667,0.12875,14.926666666666668,9.0,6.916666666666667,2.0833333333333335,0.0,1.8670833333333334,18.613333333333333,3.1666666666666665,0.8333333333333334,0.125,0.225,3.35375,22.833333333333332,11.208333333333334,0.9166666666666666,45.27708333333334,34.70916666666667,6.166666666666667,1.0833333333333333,1.2083333333333333,3.125,0.20833333333333334,0.2816666666666667,12.467916666666667,0.7916666666666666,0.0,3.0416666666666665,79.3015318015318,31.319444444444443,49.76421076017823,20.096789784289783
73,19-20,대한항공,김규민,C,0,8.4,8.2,5.2,0.2,1.0,63.489999999999995,9.03,1.8,0.6,0.0,0.6,36.666,7.101999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.6,0.2,0.4,73.70599999999999,48.184000000000005,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.2,3.0,0.316,14.728,1.4,1.2,0.2,0.0,0.33,3.404,0.8,0.2,0.0,0.05,0.9480000000000001,0.2,0.0,0.2,0.0,0.238,10.4,2.0,2.0,5.6,0.2,0.48200000000000004,23.436,0.6,0.0,4.2,91.66666666666666,25.0,0.0,21.59259259259259
74,19-20,대한항공,김규민,C,1,8.285714285714286,8.142857142857142,5.0476190476190474,0.42857142857142855,0.42857142857142855,63.2,8.77904761904762,0.8095238095238095,0.47619047619047616,0.0,0.047619047619047616,34.920476190476194,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,4.571428571428571,0.42857142857142855,0.38095238095238093,63.49285714285714,51.58428571428571,0.0,0.0,0.0,0.0,0.0,0.0,11.80952380952381,0.23809523809523808,2.4761904761904763,0.06904761904761905,12.72904761904762,2.619047619047619,1.9047619047619047,0.7142857142857143,0.0,0.49761904761904757,5.234761904761904,1.2857142857142858,0.3333333333333333,0.047619047619047616,0.0838095238095238,1.3071428571428572,0.23809523809523808,0.09523809523809523,0.0,9.523809523809524,0.33095238095238094,11.285714285714286,3.0,2.9047619047619047,4.142857142857143,0.2857142857142857,0.7776190476190477,23.01809523809524,2.238095238095238,0.0,3.238095238095238,74.21052631578948,23.529411764705884,40.0,26.71873911018768
75,19-20,대한항공,김성민,L,0,5.0,11.0,4.5,2.0,1.0,25.0,10.665,6.0,2.0,1.0,0.5,20.0,14.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,1.0,0.5,31.25,20.045,9.5,0.0,4.5,0.0,12.585,5.0,2.5,2.5,0.0,0.79,9.96,2.0,0.5,0.0,0.165,2.0,12.5,5.0,0.0,40.0,17.585,5.0,0.5,1.5,1.5,0.0,0.125,13.375,0.5,0.0,5.5,45.83333333333333,25.0,40.0,12.5
76,19-20,대한항공,비예나,R,0,20.857142857142858,37.142857142857146,18.714285714285715,4.285714285714286,3.857142857142857,51.40857142857143,40.43285714285714,13.428571428571429,6.428571428571429,0.7142857142857143,1.1428571428571428,43.92285714285714,41.81,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,13.714285714285714,6.0,2.2857142857142856,2.142857142857143,44.39142857142857,70.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,9.714285714285714,6.285714285714286,1.1428571428571428,0.5714285714285714,64.04428571428572,34.06428571428571,11.285714285714286,1.1428571428571428,3.7142857142857144,0.32142857142857145,14.16,5.571428571428571,4.285714285714286,1.2857142857142858,0.0,1.217142857142857,14.25,1.7142857142857142,0.2857142857142857,0.0,0.09428571428571429,1.922857142857143,0.14285714285714285,0.0,0.0,0.0,0.16999999999999998,5.857142857142857,1.0,1.0,2.7142857142857144,0.14285714285714285,0.24714285714285714,14.487142857142857,0.42857142857142855,0.0,7.714285714285714,82.65306122448979,16.666666666666668,0.0,12.582417582417582
77,19-20,대한항공,비예나,R,1,26.666666666666668,38.625,22.416666666666668,3.125,3.25,59.083333333333336,41.376666666666665,15.833333333333334,8.208333333333334,1.5,1.25,54.57,51.51208333333333,0.16666666666666666,0.125,0.0,0.0,12.5,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,13.708333333333334,7.875,0.9583333333333334,1.375,58.530833333333334,67.82791666666667,0.0,0.0,0.0,0.0,0.0,0.0,8.916666666666666,6.208333333333333,0.6666666666666666,0.625,71.46958333333333,32.19375,14.666666666666666,2.4166666666666665,4.666666666666667,0.655,16.0675,7.291666666666667,5.0,2.2916666666666665,0.0,1.2750000000000001,14.155000000000001,1.8333333333333333,0.5,0.08333333333333333,0.12083333333333335,1.92875,0.08333333333333333,0.0,0.0,0.0,0.09833333333333333,6.875,1.8333333333333333,1.4166666666666667,1.9583333333333333,0.4583333333333333,0.4725,14.132916666666667,0.9166666666666666,0.0,8.458333333333334,62.662968499365554,27.698412698412696,0.0,28.330627705627705
78,19-20,대한항공,손현종,L,0,4.25,6.0,3.25,1.0,0.5,31.25,7.22,3.0,1.5,0.75,0.5,13.6375,8.122499999999999,0.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.0,0.0,45.0,11.385,4.75,0.75,1.0,0.25,7.4375,1.0,0.5,0.5,0.0,0.1675,2.3325,0.5,0.0,0.0,0.0,0.6975,7.75,2.75,0.75,13.22,13.04,1.75,0.25,0.5,0.75,0.0,0.0825,5.7725,0.25,0.0,1.5,33.33333333333333,0.0,24.83974358974359,33.333333333333336
79,19-20,대한항공,손현종,L,1,2.5555555555555554,3.4444444444444446,2.0,0.1111111111111111,0.3333333333333333,31.061111111111114,3.3,1.1111111111111112,0.4444444444444444,0.0,0.2222222222222222,25.396666666666665,2.6033333333333335,0.1111111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.1111111111111111,8.333333333333334,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.2222222222222223,0.1111111111111111,0.0,40.404444444444444,7.086666666666667,1.8888888888888888,0.4444444444444444,0.5555555555555556,0.1111111111111111,1.751111111111111,1.0,0.6666666666666666,0.3333333333333333,0.0,0.17555555555555558,1.9555555555555553,0.5555555555555556,0.0,0.1111111111111111,0.0,0.48777777777777775,4.0,1.2222222222222223,0.2222222222222222,4.88,4.881111111111111,1.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.022222222222222223,1.9766666666666666,0.1111111111111111,0.0,1.0,57.142857142857146,0.0,15.476190476190474,16.666666666666668
80,19-20,대한항공,오은렬,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.75,1.0,0.25,1.875,15.4425,2.5,1.5,0.0,0.4375,2.4725,24.25,10.75,2.5,36.5225,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,87.5,45.0,46.33366504496536,0.0
81,19-20,대한항공,오은렬,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.214285714285714,4.5,0.7142857142857143,0.0,1.1107142857142858,9.442142857142857,1.7142857142857142,0.5,0.0,0.12571428571428572,1.662857142857143,21.714285714285715,10.571428571428571,1.2142857142857142,38.707857142857144,33.49857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.498778998779,26.78571428571429,45.13719207968128,0.0
82,19-20,대한항공,유광우,S,0,1.0,1.0,0.16666666666666666,0.0,0.0,8.333333333333334,1.1433333333333333,1.0,0.16666666666666666,0.0,0.0,8.333333333333334,2.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.166666666666666,0.6666666666666666,0.5,0.17166666666666666,13.148333333333333,6.5,4.166666666666667,2.3333333333333335,0.0,1.09,12.69,51.0,25.666666666666668,0.0,6.890000000000001,50.620000000000005,0.0,0.0,0.0,0.0,0.0,3.0,0.16666666666666666,0.6666666666666666,2.0,0.0,0.055,7.123333333333332,0.0,0.0,0.5,66.25108225108225,40.92359847202654,0.0,25.0
83,19-20,대한항공,유광우,S,1,0.9375,0.6875,0.25,0.0625,0.0,13.541875000000001,0.70125,0.6875,0.25,0.0625,0.0,13.541875000000001,1.95875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6875,0.375,0.5625,0.095,10.745,4.5,3.3125,1.1875,0.0,0.74875,7.848125,37.0625,20.9375,0.1875,4.890625,36.395,0.0,0.0,0.0,0.0,0.0,2.6875,0.3125,1.0,0.75,0.0,0.0625,5.539375,0.4375,0.0,0.75,73.53479853479854,52.631685035455305,0.0,10.017006802721088
84,19-20,대한항공,이지훈,L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,5.88,2.0,1.0,0.0,0.33,2.25,2.0,1.0,0.0,50.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0
85,19-20,대한항공,이지훈,Li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,2.5,0.0,0.96,14.335,1.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,0.0,0.0,0.0
86,19-20,대한항공,이지훈,Li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916666666666667,3.8333333333333335,1.0833333333333333,0.0,1.0733333333333335,11.315,0.8333333333333334,0.16666666666666666,0.0,0.041666666666666664,0.9191666666666668,1.5,0.5,0.16666666666666666,7.7775,2.044166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.22222222222221,18.75,37.77777777777778,0.0
87,19-20,대한항공,임동혁,R,0,4.666666666666667,8.166666666666666,3.6666666666666665,1.5,0.3333333333333333,36.983333333333334,8.248333333333333,3.1666666666666665,1.1666666666666667,0.8333333333333334,0.16666666666666666,21.804999999999996,9.351666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8333333333333334,0.16666666666666666,0.0,16.666666666666668,6.273333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.6666666666666667,0.5,0.16666666666666666,45.63333333333333,12.346666666666666,6.666666666666667,0.6666666666666666,2.3333333333333335,0.17166666666666666,8.136666666666668,2.6666666666666665,1.5,1.0,0.16666666666666666,0.4216666666666667,5.646666666666667,1.1666666666666667,0.3333333333333333,0.0,0.11,1.1199999999999999,9.833333333333334,2.6666666666666665,0.3333333333333333,5.991666666666667,12.15,1.6666666666666667,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.075,3.6816666666666666,0.3333333333333333,0.0,3.0,52.0,50.0,22.90969899665552,15.0
