,결과,홈_어웨이,팀코드,상대팀코드,홈어웨이_공격성공률_평균,홈어웨이_서브성공률_평균,홈어웨이_디그성공률_평균,홈어웨이_세트성공률_평균,홈어웨이_리시브정확도_평균,홈어웨이_블로킹성공률_평균,홈어웨이_범실_평균,범실_평균_다섯,디그_평균_다섯,리시브_평균_다섯,공격종합_평균_다섯,블로킹_평균_다섯,세트_평균_다섯,서브_평균_다섯,범실_상대전적,디그_상대전적,리시브_상대전적,공격종합_상대전적,블로킹_상대전적,세트_상대전적,서브_상대전적
767,1,0,1,6,0.37,0.045,0.825,0.33999999999999997,0.33,0.15,23.5,19.0,0.818,0.312,0.38,0.136,0.3419999999999999,0.0419999999999999,22.0,0.8599999999999999,0.4133333333333333,0.3266666666666666,0.16,0.2966666666666666,0.045
768,1,0,0,2,0.485,0.065,0.815,0.45,0.385,0.19,22.0,18.2,0.8380000000000001,0.388,0.436,0.1399999999999999,0.412,0.064,16.333333333333332,0.8266666666666667,0.4566666666666667,0.4033333333333333,0.1733333333333333,0.3799999999999999,0.0433333333333333
769,0,1,2,0,0.38,0.035,0.825,0.35,0.43,0.125,14.5,16.2,0.8320000000000001,0.3979999999999999,0.376,0.142,0.35,0.036,18.0,0.8566666666666666,0.4666666666666666,0.3899999999999999,0.0533333333333333,0.3633333333333333,0.06
770,0,1,3,4,0.33,0.04,0.815,0.295,0.265,0.095,21.0,20.4,0.8019999999999999,0.32,0.328,0.088,0.296,0.036,17.666666666666668,0.88,0.3333333333333333,0.4133333333333333,0.0999999999999999,0.38,0.04
771,1,0,4,3,0.35,0.04,0.88,0.32499999999999996,0.395,0.12,21.5,16.0,0.844,0.396,0.4,0.1499999999999999,0.37,0.0419999999999999,19.33333333333333,0.8533333333333334,0.4433333333333333,0.3133333333333333,0.15,0.29,0.03
772,0,0,6,5,0.3545833333333333,0.054166666666666675,0.7545833333333333,0.3166666666666666,0.3045833333333333,0.10916666666666668,17.708333333333332,18.92,0.7659199999999999,0.30136,0.35544,0.10888,0.3188,0.05016,21.5,0.7333333333333334,0.3433333333333334,0.3766666666666667,0.1216666666666666,0.3433333333333333,0.0283333333333333
773,1,1,5,6,0.41000000000000003,0.08,0.865,0.385,0.365,0.14500000000000002,22.5,19.2,0.842,0.376,0.404,0.16,0.37,0.064,18.166666666666668,0.8766666666666667,0.4316666666666666,0.4466666666666666,0.175,0.4033333333333333,0.0616666666666666
774,1,1,2,1,0.4,0.055,0.77,0.38,0.39,0.15,13.5,14.8,0.798,0.4059999999999999,0.384,0.146,0.356,0.046,16.333333333333332,0.8566666666666668,0.5233333333333333,0.3566666666666667,0.13,0.3433333333333333,0.0833333333333333
775,0,0,1,2,0.405,0.035,0.7949999999999999,0.38,0.38,0.105,22.5,19.8,0.8240000000000001,0.324,0.3839999999999999,0.134,0.352,0.044,21.33333333333333,0.8566666666666666,0.44,0.34,0.1066666666666666,0.3233333333333333,0.0533333333333333
776,0,0,0,4,0.525,0.065,0.81,0.49,0.385,0.19999999999999998,13.0,14.6,0.836,0.388,0.4519999999999999,0.144,0.4279999999999999,0.064,22.666666666666668,0.8333333333333334,0.3766666666666666,0.3666666666666667,0.0866666666666666,0.3433333333333332,0.0666666666666666
